source_json,annotation_id,image_id,category_id,category_name,image_file,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_area_over_image_area,bbox_w_over_image_w,bbox_h_over_image_h,bbox_aspect_ratio,iscrowd
coco-merged.json,1072,180,5,Triangle of Doom,frame_253.jpg,1920,1080,1457.0,718.0,336.0,317.0,106512.0,0.05136574074074074,0.175,0.2935185185185185,1.0599369085173502,False
coco-merged.json,1073,180,6,Triangle of Pain,frame_253.jpg,1920,1080,1349.0,338.0,466.0,319.0,148654.0,0.07168885030864197,0.24270833333333333,0.2953703703703704,1.4608150470219436,False
coco-merged.json,770,181,10,Pubic Bone,frame_254.jpg,1920,1080,520.0,720.0,197.0,74.0,14578.0,0.00703028549382716,0.10260416666666666,0.06851851851851852,2.6621621621621623,False
coco-merged.json,771,181,8,Vas Deferens,frame_254.jpg,1920,1080,1244.0,716.0,113.0,359.0,40567.0,0.019563560956790123,0.058854166666666666,0.33240740740740743,0.3147632311977716,False
coco-merged.json,772,181,15,Testicular Vessels,frame_254.jpg,1920,1080,1258.0,630.0,557.0,447.0,248979.0,0.1200708912037037,0.29010416666666666,0.41388888888888886,1.2460850111856823,False
coco-merged.json,1074,181,5,Triangle of Doom,frame_254.jpg,1920,1080,1325.0,805.0,171.0,269.0,45999.0,0.022183159722222224,0.0890625,0.2490740740740741,0.6356877323420075,False
coco-merged.json,1075,181,6,Triangle of Pain,frame_254.jpg,1920,1080,1328.0,684.0,488.0,257.0,125416.0,0.06048225308641975,0.25416666666666665,0.23796296296296296,1.8988326848249026,False
coco-merged.json,773,182,14,Inferior Epigastric Vessels,frame_255.jpg,1920,1080,1010.0,8.0,342.0,699.0,239058.0,0.11528645833333333,0.178125,0.6472222222222223,0.4892703862660944,False
coco-merged.json,774,182,8,Vas Deferens,frame_255.jpg,1920,1080,1396.0,616.0,193.0,457.0,88201.0,0.04253520447530864,0.10052083333333334,0.42314814814814816,0.4223194748358862,False
coco-merged.json,775,182,15,Testicular Vessels,frame_255.jpg,1920,1080,1334.0,399.0,484.0,620.0,300080.0,0.1447145061728395,0.2520833333333333,0.5740740740740741,0.7806451612903226,False
coco-merged.json,776,182,10,Pubic Bone,frame_255.jpg,1920,1080,574.0,636.0,113.0,162.0,18306.0,0.008828125,0.058854166666666666,0.15,0.6975308641975309,False
coco-merged.json,1076,182,5,Triangle of Doom,frame_255.jpg,1920,1080,1526.0,725.0,292.0,353.0,103076.0,0.04970871913580247,0.15208333333333332,0.32685185185185184,0.8271954674220963,False
coco-merged.json,1077,182,6,Triangle of Pain,frame_255.jpg,1920,1080,1492.0,496.0,324.0,295.0,95580.0,0.04609375,0.16875,0.27314814814814814,1.0983050847457627,False
coco-merged.json,779,183,10,Pubic Bone,frame_256.jpg,1920,1080,788.0,518.0,254.0,123.0,31242.0,0.015066550925925926,0.13229166666666667,0.11388888888888889,2.065040650406504,False
coco-merged.json,780,184,10,Pubic Bone,frame_257.jpg,1920,1080,506.0,477.0,256.0,110.0,28160.0,0.013580246913580247,0.13333333333333333,0.10185185185185185,2.327272727272727,False
coco-merged.json,781,184,8,Vas Deferens,frame_257.jpg,1920,1080,1549.0,321.0,259.0,746.0,193214.0,0.09317804783950617,0.13489583333333333,0.6907407407407408,0.34718498659517427,False
coco-merged.json,782,184,15,Testicular Vessels,frame_257.jpg,1920,1080,1457.0,122.0,359.0,377.0,135343.0,0.06526957947530865,0.18697916666666667,0.3490740740740741,0.9522546419098143,False
coco-merged.json,1078,184,5,Triangle of Doom,frame_257.jpg,1920,1080,1625.0,393.0,192.0,513.0,98496.0,0.0475,0.1,0.475,0.3742690058479532,False
coco-merged.json,1079,184,6,Triangle of Pain,frame_257.jpg,1920,1080,1595.0,6.0,224.0,372.0,83328.0,0.040185185185185185,0.11666666666666667,0.34444444444444444,0.6021505376344086,False
coco-merged.json,784,185,10,Pubic Bone,frame_258.jpg,1920,1080,547.0,633.0,246.0,76.0,18696.0,0.009016203703703703,0.128125,0.07037037037037037,3.236842105263158,False
coco-merged.json,785,185,8,Vas Deferens,frame_258.jpg,1920,1080,1615.0,566.0,143.0,505.0,72215.0,0.03482590663580247,0.07447916666666667,0.4675925925925926,0.28316831683168314,False
coco-merged.json,786,185,15,Testicular Vessels,frame_258.jpg,1920,1080,1569.0,369.0,250.0,369.0,92250.0,0.044487847222222224,0.13020833333333334,0.3416666666666667,0.6775067750677507,False
coco-merged.json,1080,185,5,Triangle of Doom,frame_258.jpg,1920,1080,1686.0,629.0,135.0,437.0,58995.0,0.028450520833333333,0.0703125,0.4046296296296296,0.30892448512585813,False
coco-merged.json,1081,185,6,Triangle of Pain,frame_258.jpg,1920,1080,1682.0,369.0,139.0,244.0,33916.0,0.016356095679012347,0.07239583333333334,0.22592592592592592,0.569672131147541,False
coco-merged.json,787,186,10,Pubic Bone,frame_259.jpg,1920,1080,492.0,499.0,239.0,50.0,11950.0,0.005762924382716049,0.12447916666666667,0.046296296296296294,4.78,False
coco-merged.json,788,186,8,Vas Deferens,frame_259.jpg,1920,1080,1517.0,411.0,123.0,661.0,81303.0,0.039208622685185185,0.0640625,0.612037037037037,0.18608169440242056,False
coco-merged.json,789,186,15,Testicular Vessels,frame_259.jpg,1920,1080,1434.0,214.0,383.0,475.0,181925.0,0.08773389274691358,0.19947916666666668,0.4398148148148148,0.8063157894736842,False
coco-merged.json,1082,186,5,Triangle of Doom,frame_259.jpg,1920,1080,1587.0,485.0,232.0,461.0,106952.0,0.05157793209876543,0.12083333333333333,0.42685185185185187,0.5032537960954447,False
coco-merged.json,1083,186,6,Triangle of Pain,frame_259.jpg,1920,1080,1585.0,180.0,236.0,361.0,85196.0,0.04108603395061729,0.12291666666666666,0.33425925925925926,0.6537396121883656,False
coco-merged.json,39,187,10,Pubic Bone,frame_26.jpg,1920,1080,100.0,543.0,393.0,193.0,75849.0,0.03657841435185185,0.2046875,0.1787037037037037,2.0362694300518136,False
coco-merged.json,40,187,14,Inferior Epigastric Vessels,frame_26.jpg,1920,1080,1010.0,260.0,102.0,435.0,44370.0,0.021397569444444445,0.053125,0.4027777777777778,0.23448275862068965,False
coco-merged.json,790,188,10,Pubic Bone,frame_260.jpg,1920,1080,496.0,612.0,287.0,56.0,16072.0,0.007750771604938271,0.14947916666666666,0.05185185185185185,5.125,False
coco-merged.json,791,188,8,Vas Deferens,frame_260.jpg,1920,1080,1546.0,461.0,172.0,607.0,104404.0,0.0503491512345679,0.08958333333333333,0.562037037037037,0.2833607907742998,False
coco-merged.json,792,188,15,Testicular Vessels,frame_260.jpg,1920,1080,1460.0,261.0,360.0,425.0,153000.0,0.07378472222222222,0.1875,0.39351851851851855,0.8470588235294118,False
coco-merged.json,1084,188,5,Triangle of Doom,frame_260.jpg,1920,1080,1599.0,518.0,222.0,384.0,85248.0,0.04111111111111111,0.115625,0.35555555555555557,0.578125,False
coco-merged.json,1085,188,6,Triangle of Pain,frame_260.jpg,1920,1080,1607.0,251.0,215.0,293.0,62995.0,0.030379533179012347,0.11197916666666667,0.2712962962962963,0.7337883959044369,False
coco-merged.json,793,189,10,Pubic Bone,frame_261.jpg,1920,1080,417.0,620.0,364.0,101.0,36764.0,0.017729552469135802,0.18958333333333333,0.09351851851851851,3.603960396039604,False
coco-merged.json,794,190,10,Pubic Bone,frame_262.jpg,1920,1080,580.0,267.0,654.0,162.0,105948.0,0.05109375,0.340625,0.15,4.037037037037037,False
coco-merged.json,796,190,8,Vas Deferens,frame_262.jpg,1920,1080,1414.0,222.0,146.0,621.0,90666.0,0.04372395833333333,0.07604166666666666,0.575,0.23510466988727857,False
coco-merged.json,797,190,15,Testicular Vessels,frame_262.jpg,1920,1080,1351.0,72.0,465.0,541.0,251565.0,0.12131799768518518,0.2421875,0.5009259259259259,0.8595194085027726,False
coco-merged.json,1086,190,5,Triangle of Doom,frame_262.jpg,1920,1080,1483.0,286.0,268.0,410.0,109880.0,0.05298996913580247,0.13958333333333334,0.37962962962962965,0.6536585365853659,False
coco-merged.json,1087,190,6,Triangle of Pain,frame_262.jpg,1920,1080,1471.0,23.0,342.0,348.0,119016.0,0.05739583333333333,0.178125,0.32222222222222224,0.9827586206896551,False
coco-merged.json,799,191,10,Pubic Bone,frame_263.jpg,1920,1080,670.0,90.0,300.0,136.0,40800.0,0.019675925925925927,0.15625,0.1259259259259259,2.2058823529411766,False
coco-merged.json,800,191,8,Vas Deferens,frame_263.jpg,1920,1080,1475.0,61.0,109.0,624.0,68016.0,0.03280092592592593,0.05677083333333333,0.5777777777777777,0.17467948717948717,False
coco-merged.json,801,191,15,Testicular Vessels,frame_263.jpg,1920,1080,1481.0,11.0,332.0,451.0,149732.0,0.07220871913580247,0.17291666666666666,0.41759259259259257,0.7361419068736141,False
coco-merged.json,1088,191,5,Triangle of Doom,frame_263.jpg,1920,1080,1575.0,160.0,189.0,425.0,80325.0,0.038736979166666664,0.0984375,0.39351851851851855,0.4447058823529412,False
coco-merged.json,1089,191,6,Triangle of Pain,frame_263.jpg,1920,1080,1590.0,5.0,226.0,200.0,45200.0,0.02179783950617284,0.11770833333333333,0.18518518518518517,1.13,False
coco-merged.json,804,192,10,Pubic Bone,frame_264.jpg,1920,1080,1289.0,83.0,265.0,140.0,37100.0,0.01789158950617284,0.13802083333333334,0.12962962962962962,1.8928571428571428,False
coco-merged.json,805,198,14,Inferior Epigastric Vessels,frame_27.jpg,1920,1080,512.0,9.0,377.0,391.0,147407.0,0.07108748070987654,0.19635416666666666,0.36203703703703705,0.9641943734015346,False
coco-merged.json,806,202,14,Inferior Epigastric Vessels,frame_273.jpg,1920,1080,1481.0,0.0,332.0,250.0,83000.0,0.040027006172839504,0.17291666666666666,0.23148148148148148,1.328,False
coco-merged.json,807,204,14,Inferior Epigastric Vessels,frame_275.jpg,1920,1080,1008.0,11.0,433.0,285.0,123405.0,0.05951244212962963,0.22552083333333334,0.2638888888888889,1.5192982456140351,False
coco-merged.json,808,205,10,Pubic Bone,frame_276.jpg,1920,1080,1575.0,33.0,240.0,185.0,44400.0,0.02141203703703704,0.125,0.1712962962962963,1.2972972972972974,False
coco-merged.json,810,206,14,Inferior Epigastric Vessels,frame_277.jpg,1920,1080,624.0,3.0,528.0,225.0,118800.0,0.057291666666666664,0.275,0.20833333333333334,2.3466666666666667,False
coco-merged.json,811,206,10,Pubic Bone,frame_277.jpg,1920,1080,1529.0,391.0,251.0,106.0,26606.0,0.01283082561728395,0.13072916666666667,0.09814814814814815,2.3679245283018866,False
coco-merged.json,812,207,14,Inferior Epigastric Vessels,frame_278.jpg,1920,1080,1086.0,6.0,225.0,145.0,32625.0,0.015733506944444444,0.1171875,0.13425925925925927,1.5517241379310345,False
coco-merged.json,814,207,10,Pubic Bone,frame_278.jpg,1920,1080,1627.0,221.0,183.0,99.0,18117.0,0.008736979166666667,0.0953125,0.09166666666666666,1.8484848484848484,False
coco-merged.json,815,208,10,Pubic Bone,frame_279.jpg,1920,1080,1594.0,208.0,225.0,164.0,36900.0,0.017795138888888888,0.1171875,0.15185185185185185,1.3719512195121952,False
coco-merged.json,816,208,14,Inferior Epigastric Vessels,frame_279.jpg,1920,1080,668.0,2.0,255.0,105.0,26775.0,0.012912326388888888,0.1328125,0.09722222222222222,2.4285714285714284,False
coco-merged.json,1091,209,14,Inferior Epigastric Vessels,frame_28.jpg,1920,1080,152.0,8.0,234.0,383.0,89622.0,0.04322048611111111,0.121875,0.35462962962962963,0.6109660574412533,False
coco-merged.json,817,210,14,Inferior Epigastric Vessels,frame_280.jpg,1920,1080,1155.0,7.0,368.0,310.0,114080.0,0.05501543209876543,0.19166666666666668,0.28703703703703703,1.1870967741935483,False
coco-merged.json,819,212,10,Pubic Bone,frame_282.jpg,1920,1080,1596.0,357.0,221.0,166.0,36686.0,0.01769193672839506,0.11510416666666666,0.1537037037037037,1.3313253012048192,False
coco-merged.json,820,215,10,Pubic Bone,frame_285.jpg,1920,1080,1471.0,372.0,348.0,210.0,73080.0,0.035243055555555555,0.18125,0.19444444444444445,1.6571428571428573,False
coco-merged.json,821,216,10,Pubic Bone,frame_286.jpg,1920,1080,1235.0,132.0,378.0,218.0,82404.0,0.039739583333333335,0.196875,0.20185185185185187,1.7339449541284404,False
coco-merged.json,822,216,14,Inferior Epigastric Vessels,frame_286.jpg,1920,1080,509.0,21.0,335.0,166.0,55610.0,0.02681809413580247,0.17447916666666666,0.1537037037037037,2.0180722891566263,False
coco-merged.json,825,217,14,Inferior Epigastric Vessels,frame_287.jpg,1920,1080,118.0,22.0,642.0,416.0,267072.0,0.1287962962962963,0.334375,0.3851851851851852,1.5432692307692308,False
coco-merged.json,827,217,10,Pubic Bone,frame_287.jpg,1920,1080,1209.0,192.0,455.0,305.0,138775.0,0.06692467206790123,0.23697916666666666,0.2824074074074074,1.4918032786885247,False
coco-merged.json,830,218,14,Inferior Epigastric Vessels,frame_288.jpg,1920,1080,947.0,13.0,149.0,156.0,23244.0,0.01120949074074074,0.07760416666666667,0.14444444444444443,0.9551282051282052,False
coco-merged.json,1318,218,10,Pubic Bone,frame_288.jpg,1920,1080,1476.0,325.0,340.0,260.0,88400.0,0.042631172839506175,0.17708333333333334,0.24074074074074073,1.3076923076923077,False
coco-merged.json,832,219,14,Inferior Epigastric Vessels,frame_289.jpg,1920,1080,823.0,5.0,293.0,261.0,76473.0,0.036879340277777777,0.15260416666666668,0.24166666666666667,1.1226053639846743,False
coco-merged.json,1319,219,10,Pubic Bone,frame_289.jpg,1920,1080,1310.0,239.0,509.0,353.0,179677.0,0.08664978780864198,0.26510416666666664,0.32685185185185184,1.4419263456090652,False
coco-merged.json,1092,220,14,Inferior Epigastric Vessels,frame_29.jpg,1920,1080,139.0,171.0,263.0,303.0,79689.0,0.038430266203703704,0.13697916666666668,0.28055555555555556,0.8679867986798679,False
coco-merged.json,834,221,14,Inferior Epigastric Vessels,frame_290.jpg,1920,1080,109.0,436.0,312.0,184.0,57408.0,0.027685185185185184,0.1625,0.17037037037037037,1.6956521739130435,False
coco-merged.json,835,221,10,Pubic Bone,frame_290.jpg,1920,1080,722.0,416.0,280.0,188.0,52640.0,0.025385802469135802,0.14583333333333334,0.17407407407407408,1.4893617021276595,False
coco-merged.json,836,222,10,Pubic Bone,frame_291.jpg,1920,1080,725.0,374.0,329.0,293.0,96397.0,0.04648775077160494,0.17135416666666667,0.2712962962962963,1.1228668941979523,False
coco-merged.json,837,222,14,Inferior Epigastric Vessels,frame_291.jpg,1920,1080,162.0,404.0,404.0,199.0,80396.0,0.03877121913580247,0.21041666666666667,0.18425925925925926,2.030150753768844,False
coco-merged.json,838,223,14,Inferior Epigastric Vessels,frame_292.jpg,1920,1080,425.0,603.0,337.0,132.0,44484.0,0.021452546296296296,0.17552083333333332,0.12222222222222222,2.553030303030303,False
coco-merged.json,839,223,10,Pubic Bone,frame_292.jpg,1920,1080,1030.0,519.0,258.0,171.0,44118.0,0.021276041666666665,0.134375,0.15833333333333333,1.5087719298245614,False
coco-merged.json,840,224,14,Inferior Epigastric Vessels,frame_293.jpg,1920,1080,105.0,82.0,889.0,356.0,316484.0,0.15262538580246915,0.4630208333333333,0.3296296296296296,2.497191011235955,False
coco-merged.json,47,309,10,Pubic Bone,frame_37.jpg,1920,1080,106.0,364.0,564.0,304.0,171456.0,0.08268518518518518,0.29375,0.2814814814814815,1.855263157894737,False
coco-merged.json,1094,309,14,Inferior Epigastric Vessels,frame_37.jpg,1920,1080,1309.0,193.0,508.0,540.0,274320.0,0.13229166666666667,0.26458333333333334,0.5,0.9407407407407408,False
coco-merged.json,49,320,10,Pubic Bone,frame_38.jpg,1920,1080,97.0,289.0,599.0,254.0,152146.0,0.07337287808641975,0.31197916666666664,0.2351851851851852,2.358267716535433,False
coco-merged.json,1095,320,14,Inferior Epigastric Vessels,frame_38.jpg,1920,1080,1353.0,7.0,477.0,482.0,229914.0,0.11087673611111111,0.2484375,0.4462962962962963,0.9896265560165975,False
coco-merged.json,53,331,10,Pubic Bone,frame_39.jpg,1920,1080,96.0,425.0,585.0,214.0,125190.0,0.06037326388888889,0.3046875,0.19814814814814816,2.7336448598130842,False
coco-merged.json,1096,331,14,Inferior Epigastric Vessels,frame_39.jpg,1920,1080,1281.0,12.0,319.0,499.0,159181.0,0.07676552854938272,0.16614583333333333,0.462037037037037,0.6392785571142284,False
coco-merged.json,56,343,10,Pubic Bone,frame_40.jpg,1920,1080,112.0,398.0,418.0,226.0,94468.0,0.045557484567901235,0.21770833333333334,0.20925925925925926,1.8495575221238938,False
coco-merged.json,1097,343,14,Inferior Epigastric Vessels,frame_40.jpg,1920,1080,1014.0,2.0,693.0,463.0,320859.0,0.15473524305555555,0.3609375,0.4287037037037037,1.4967602591792657,False
coco-merged.json,60,354,10,Pubic Bone,frame_41.jpg,1920,1080,104.0,559.0,146.0,199.0,29054.0,0.014011381172839506,0.07604166666666666,0.18425925925925926,0.7336683417085427,False
coco-merged.json,1098,354,14,Inferior Epigastric Vessels,frame_41.jpg,1920,1080,969.0,137.0,847.0,425.0,359975.0,0.17359905478395063,0.44114583333333335,0.39351851851851855,1.9929411764705882,False
coco-merged.json,62,365,10,Pubic Bone,frame_42.jpg,1920,1080,100.0,574.0,375.0,182.0,68250.0,0.03291377314814815,0.1953125,0.1685185185185185,2.0604395604395602,False
coco-merged.json,63,365,14,Inferior Epigastric Vessels,frame_42.jpg,1920,1080,1039.0,6.0,779.0,496.0,386384.0,0.18633487654320988,0.40572916666666664,0.45925925925925926,1.5705645161290323,False
coco-merged.json,65,376,14,Inferior Epigastric Vessels,frame_43.jpg,1920,1080,1176.0,83.0,634.0,347.0,219998.0,0.10609471450617285,0.3302083333333333,0.3212962962962963,1.8270893371757926,False
coco-merged.json,67,387,10,Pubic Bone,frame_44.jpg,1920,1080,104.0,441.0,210.0,206.0,43260.0,0.02086226851851852,0.109375,0.19074074074074074,1.0194174757281553,False
coco-merged.json,69,398,10,Pubic Bone,frame_45.jpg,1920,1080,99.0,564.0,390.0,187.0,72930.0,0.03517071759259259,0.203125,0.17314814814814813,2.085561497326203,False
coco-merged.json,70,398,14,Inferior Epigastric Vessels,frame_45.jpg,1920,1080,1113.0,8.0,691.0,495.0,342045.0,0.16495225694444443,0.35989583333333336,0.4583333333333333,1.395959595959596,False
coco-merged.json,72,409,10,Pubic Bone,frame_46.jpg,1920,1080,100.0,575.0,449.0,225.0,101025.0,0.04871961805555555,0.23385416666666667,0.20833333333333334,1.9955555555555555,False
coco-merged.json,74,409,14,Inferior Epigastric Vessels,frame_46.jpg,1920,1080,1075.0,121.0,326.0,398.0,129748.0,0.06257137345679012,0.16979166666666667,0.3685185185185185,0.8190954773869347,False
coco-merged.json,76,420,14,Inferior Epigastric Vessels,frame_47.jpg,1920,1080,669.0,4.0,1147.0,649.0,744403.0,0.35899064429012345,0.5973958333333333,0.600925925925926,1.7673343605546996,False
coco-merged.json,79,431,14,Inferior Epigastric Vessels,frame_48.jpg,1920,1080,925.0,4.0,808.0,589.0,475912.0,0.22951003086419752,0.42083333333333334,0.5453703703703704,1.371816638370119,False
coco-merged.json,81,442,14,Inferior Epigastric Vessels,frame_49.jpg,1920,1080,1065.0,9.0,686.0,425.0,291550.0,0.14060088734567902,0.3572916666666667,0.39351851851851855,1.6141176470588234,False
coco-merged.json,83,454,14,Inferior Epigastric Vessels,frame_50.jpg,1920,1080,899.0,5.0,920.0,586.0,539120.0,0.2599922839506173,0.4791666666666667,0.5425925925925926,1.5699658703071673,False
coco-merged.json,84,465,10,Pubic Bone,frame_51.jpg,1920,1080,529.0,233.0,443.0,163.0,72209.0,0.03482301311728395,0.23072916666666668,0.15092592592592594,2.7177914110429446,False
coco-merged.json,86,476,10,Pubic Bone,frame_52.jpg,1920,1080,674.0,250.0,449.0,170.0,76330.0,0.03681037808641975,0.23385416666666667,0.1574074074074074,2.6411764705882352,False
coco-merged.json,88,487,10,Pubic Bone,frame_53.jpg,1920,1080,661.0,128.0,508.0,213.0,108204.0,0.052181712962962964,0.26458333333333334,0.19722222222222222,2.384976525821596,False
coco-merged.json,91,498,10,Pubic Bone,frame_54.jpg,1920,1080,668.0,443.0,555.0,181.0,100455.0,0.048444733796296297,0.2890625,0.1675925925925926,3.0662983425414363,False
coco-merged.json,92,509,10,Pubic Bone,frame_55.jpg,1920,1080,396.0,403.0,420.0,144.0,60480.0,0.029166666666666667,0.21875,0.13333333333333333,2.9166666666666665,False
coco-merged.json,93,520,10,Pubic Bone,frame_56.jpg,1920,1080,147.0,166.0,558.0,180.0,100440.0,0.0484375,0.290625,0.16666666666666666,3.1,False
coco-merged.json,94,520,14,Inferior Epigastric Vessels,frame_56.jpg,1920,1080,1497.0,3.0,319.0,259.0,82621.0,0.03984423225308642,0.16614583333333333,0.23981481481481481,1.2316602316602316,False
coco-merged.json,95,531,10,Pubic Bone,frame_57.jpg,1920,1080,177.0,408.0,439.0,113.0,49607.0,0.02392312885802469,0.22864583333333333,0.10462962962962963,3.8849557522123894,False
coco-merged.json,96,531,14,Inferior Epigastric Vessels,frame_57.jpg,1920,1080,1289.0,155.0,397.0,310.0,123070.0,0.05935088734567901,0.20677083333333332,0.28703703703703703,1.2806451612903227,False
coco-merged.json,99,542,10,Pubic Bone,frame_58.jpg,1920,1080,672.0,166.0,261.0,110.0,28710.0,0.01384548611111111,0.1359375,0.10185185185185185,2.3727272727272726,False
coco-merged.json,100,542,14,Inferior Epigastric Vessels,frame_58.jpg,1920,1080,1713.0,127.0,106.0,184.0,19504.0,0.009405864197530865,0.05520833333333333,0.17037037037037037,0.5760869565217391,False
coco-merged.json,101,565,10,Pubic Bone,frame_60.jpg,1920,1080,307.0,251.0,474.0,131.0,62094.0,0.029945023148148148,0.246875,0.12129629629629629,3.618320610687023,False
coco-merged.json,103,576,10,Pubic Bone,frame_61.jpg,1920,1080,99.0,269.0,518.0,244.0,126392.0,0.060952932098765435,0.26979166666666665,0.22592592592592592,2.122950819672131,False
coco-merged.json,105,587,10,Pubic Bone,frame_62.jpg,1920,1080,97.0,334.0,448.0,194.0,86912.0,0.04191358024691358,0.23333333333333334,0.17962962962962964,2.3092783505154637,False
coco-merged.json,1117,587,14,Inferior Epigastric Vessels,frame_62.jpg,1920,1080,1317.0,4.0,197.0,366.0,72102.0,0.034771412037037035,0.10260416666666666,0.3388888888888889,0.5382513661202186,False
coco-merged.json,106,598,10,Pubic Bone,frame_63.jpg,1920,1080,274.0,529.0,485.0,178.0,86330.0,0.04163290895061728,0.2526041666666667,0.1648148148148148,2.7247191011235956,False
coco-merged.json,1116,598,14,Inferior Epigastric Vessels,frame_63.jpg,1920,1080,1489.0,1.0,326.0,422.0,137572.0,0.06634452160493827,0.16979166666666667,0.3907407407407407,0.7725118483412322,False
coco-merged.json,1558,599,14,Inferior Epigastric Vessels,frame_630.jpg,1920,1080,1636.0,91.0,185.0,222.0,41070.0,0.01980613425925926,0.09635416666666667,0.20555555555555555,0.8333333333333334,False
coco-merged.json,1557,600,14,Inferior Epigastric Vessels,frame_631.jpg,1920,1080,1553.0,31.0,272.0,274.0,74528.0,0.03594135802469136,0.14166666666666666,0.2537037037037037,0.9927007299270073,False
coco-merged.json,1552,601,10,Pubic Bone,frame_632.jpg,1920,1080,732.0,353.0,407.0,206.0,83842.0,0.04043306327160494,0.21197916666666666,0.19074074074074074,1.9757281553398058,False
coco-merged.json,1553,602,10,Pubic Bone,frame_633.jpg,1920,1080,494.0,409.0,526.0,257.0,135182.0,0.06519193672839506,0.27395833333333336,0.23796296296296296,2.046692607003891,False
coco-merged.json,1556,602,14,Inferior Epigastric Vessels,frame_633.jpg,1920,1080,1442.0,10.0,376.0,266.0,100016.0,0.048233024691358026,0.19583333333333333,0.2462962962962963,1.413533834586466,False
coco-merged.json,1554,603,10,Pubic Bone,frame_634.jpg,1920,1080,331.0,291.0,199.0,136.0,27064.0,0.013051697530864197,0.10364583333333334,0.1259259259259259,1.463235294117647,False
coco-merged.json,1555,603,14,Inferior Epigastric Vessels,frame_634.jpg,1920,1080,1042.0,8.0,118.0,206.0,24308.0,0.011722608024691357,0.06145833333333333,0.19074074074074074,0.5728155339805825,False
coco-merged.json,1559,604,14,Inferior Epigastric Vessels,frame_635.jpg,1920,1080,691.0,4.0,269.0,225.0,60525.0,0.029188368055555556,0.14010416666666667,0.20833333333333334,1.1955555555555555,False
coco-merged.json,1560,604,10,Pubic Bone,frame_635.jpg,1920,1080,101.0,637.0,264.0,220.0,58080.0,0.028009259259259258,0.1375,0.2037037037037037,1.2,False
coco-merged.json,1561,605,14,Inferior Epigastric Vessels,frame_636.jpg,1920,1080,1103.0,7.0,197.0,85.0,16745.0,0.008075327932098765,0.10260416666666666,0.0787037037037037,2.3176470588235296,False
coco-merged.json,1562,605,10,Pubic Bone,frame_636.jpg,1920,1080,457.0,294.0,151.0,69.0,10419.0,0.005024594907407407,0.07864583333333333,0.06388888888888888,2.1884057971014492,False
coco-merged.json,1563,607,10,Pubic Bone,frame_638.jpg,1920,1080,459.0,234.0,113.0,76.0,8588.0,0.004141589506172839,0.058854166666666666,0.07037037037037037,1.486842105263158,False
coco-merged.json,1564,607,10,Pubic Bone,frame_638.jpg,1920,1080,530.0,206.0,102.0,53.0,5406.0,0.0026070601851851853,0.053125,0.049074074074074076,1.9245283018867925,False
coco-merged.json,1565,608,10,Pubic Bone,frame_639.jpg,1920,1080,513.0,49.0,162.0,88.0,14256.0,0.006875,0.084375,0.08148148148148149,1.8409090909090908,False
coco-merged.json,108,609,10,Pubic Bone,frame_64.jpg,1920,1080,110.0,493.0,470.0,209.0,98230.0,0.047371720679012345,0.24479166666666666,0.1935185185185185,2.248803827751196,False
coco-merged.json,1566,610,10,Pubic Bone,frame_640.jpg,1920,1080,99.0,177.0,166.0,137.0,22742.0,0.010967399691358024,0.08645833333333333,0.12685185185185185,1.2116788321167884,False
coco-merged.json,1567,610,10,Pubic Bone,frame_640.jpg,1920,1080,195.0,134.0,185.0,131.0,24235.0,0.011687403549382715,0.09635416666666667,0.12129629629629629,1.4122137404580153,False
coco-merged.json,1568,610,10,Pubic Bone,frame_640.jpg,1920,1080,242.0,93.0,202.0,89.0,17978.0,0.008669945987654321,0.10520833333333333,0.0824074074074074,2.269662921348315,False
coco-merged.json,1569,610,14,Inferior Epigastric Vessels,frame_640.jpg,1920,1080,700.0,4.0,97.0,45.0,4365.0,0.002105034722222222,0.050520833333333334,0.041666666666666664,2.1555555555555554,False
coco-merged.json,1570,612,14,Inferior Epigastric Vessels,frame_642.jpg,1920,1080,162.0,7.0,272.0,210.0,57120.0,0.027546296296296298,0.14166666666666666,0.19444444444444445,1.2952380952380953,False
coco-merged.json,1571,613,14,Inferior Epigastric Vessels,frame_643.jpg,1920,1080,104.0,83.0,403.0,252.0,101556.0,0.04897569444444445,0.20989583333333334,0.23333333333333334,1.5992063492063493,False
coco-merged.json,1572,614,14,Inferior Epigastric Vessels,frame_644.jpg,1920,1080,104.0,229.0,261.0,153.0,39933.0,0.0192578125,0.1359375,0.14166666666666666,1.7058823529411764,False
coco-merged.json,1574,614,8,Vas Deferens,frame_644.jpg,1920,1080,770.0,592.0,158.0,418.0,66044.0,0.031849922839506176,0.08229166666666667,0.387037037037037,0.37799043062200954,False
coco-merged.json,1575,614,15,Testicular Vessels,frame_644.jpg,1920,1080,843.0,626.0,176.0,317.0,55792.0,0.026905864197530865,0.09166666666666666,0.2935185185185185,0.555205047318612,False
coco-merged.json,1576,614,5,Triangle of Doom,frame_644.jpg,1920,1080,827.0,620.0,144.0,371.0,53424.0,0.025763888888888888,0.075,0.3435185185185185,0.3881401617250674,False
