source_json,image_id,image_file,image_width,image_height,num_annotations,union_mask_area_px,image_area_px,union_coverage_ratio,coverage_mode
coco-merged.json,721,frame_740.jpg,1920,1080,6,25378,2073600,0.012238619,union
coco-merged.json,722,frame_741.jpg,1920,1080,6,22650,2073600,0.010923032,union
coco-merged.json,723,frame_742.jpg,1920,1080,8,23044,2073600,0.01111304,union
coco-merged.json,724,frame_743.jpg,1920,1080,16,144895,2073600,0.069876061,union
coco-merged.json,725,frame_744.jpg,1920,1080,14,165391,2073600,0.07976032,union
coco-merged.json,726,frame_745.jpg,1920,1080,16,108541,2073600,0.052344232,union
coco-merged.json,727,frame_746.jpg,1920,1080,16,125388,2073600,0.06046875,union
coco-merged.json,728,frame_747.jpg,1920,1080,16,117489,2073600,0.056659433,union
coco-merged.json,729,frame_748.jpg,1920,1080,16,113754,2073600,0.054858218,union
coco-merged.json,730,frame_749.jpg,1920,1080,16,117206,2073600,0.056522955,union
coco-merged.json,731,frame_75.jpg,1920,1080,4,195637,2073600,0.094346547,union
coco-merged.json,732,frame_750.jpg,1920,1080,12,363214,2073600,0.175161073,union
coco-merged.json,733,frame_751.jpg,1920,1080,4,9948,2073600,0.004797454,union
coco-merged.json,734,frame_752.jpg,1920,1080,10,66347,2073600,0.031996046,union
coco-merged.json,735,frame_753.jpg,1920,1080,2,30460,2073600,0.014689429,union
coco-merged.json,742,frame_76.jpg,1920,1080,4,161859,2073600,0.078057002,union
coco-merged.json,745,frame_762.jpg,1920,1080,4,35787,2073600,0.017258391,union
coco-merged.json,746,frame_763.jpg,1920,1080,2,17286,2073600,0.008336227,union
coco-merged.json,747,frame_764.jpg,1920,1080,2,18095,2073600,0.00872637,union
coco-merged.json,748,frame_765.jpg,1920,1080,2,11823,2073600,0.005701678,union
coco-merged.json,749,frame_766.jpg,1920,1080,2,5398,2073600,0.002603202,union
coco-merged.json,750,frame_767.jpg,1920,1080,4,23964,2073600,0.011556713,union
coco-merged.json,751,frame_768.jpg,1920,1080,2,10426,2073600,0.005027971,union
coco-merged.json,753,frame_77.jpg,1920,1080,4,153243,2073600,0.07390191,union
coco-merged.json,764,frame_78.jpg,1920,1080,4,134310,2073600,0.064771412,union
coco-merged.json,775,frame_79.jpg,1920,1080,4,188188,2073600,0.090754244,union
coco-merged.json,787,frame_80.jpg,1920,1080,4,91718,2073600,0.044231289,union
coco-merged.json,798,frame_81.jpg,1920,1080,2,24773,2073600,0.011946856,union
coco-merged.json,809,frame_82.jpg,1920,1080,4,69357,2073600,0.033447627,union
coco-merged.json,820,frame_83.jpg,1920,1080,4,101119,2073600,0.04876495,union
coco-merged.json,831,frame_84.jpg,1920,1080,4,123094,2073600,0.059362461,union
coco-merged.json,842,frame_85.jpg,1920,1080,6,148063,2073600,0.071403839,union
coco-merged.json,853,frame_86.jpg,1920,1080,6,153035,2073600,0.073801601,union
coco-merged.json,864,frame_87.jpg,1920,1080,7,173417,2073600,0.083630883,union
coco-merged.json,875,frame_88.jpg,1920,1080,7,135557,2073600,0.065372782,union
coco-merged.json,886,frame_89.jpg,1920,1080,6,174895,2073600,0.084343654,union
coco-merged.json,898,frame_90.jpg,1920,1080,5,136004,2073600,0.065588349,union
coco-merged.json,909,frame_91.jpg,1920,1080,4,175475,2073600,0.08462336,union
coco-merged.json,920,frame_92.jpg,1920,1080,4,84655,2073600,0.040825135,union
coco-merged.json,931,frame_93.jpg,1920,1080,4,132485,2073600,0.0638913,union
coco-merged.json,942,frame_94.jpg,1920,1080,4,96941,2073600,0.046750096,union
coco-merged.json,953,frame_95.jpg,1920,1080,4,160603,2073600,0.077451292,union
coco-merged.json,964,frame_96.jpg,1920,1080,4,125866,2073600,0.060699267,union
coco-merged.json,975,frame_97.jpg,1920,1080,4,128383,2073600,0.061913098,union
coco-merged.json,986,frame_98.jpg,1920,1080,2,71738,2073600,0.034595872,union
coco-merged.json,997,frame_99.jpg,1920,1080,4,94477,2073600,0.045561825,union
coco-merged.json,1488,frame_829.jpg,1920,1080,3,17762,2073600,0.008565779,union
coco-merged.json,1489,frame_830.jpg,1920,1080,1,21778,2073600,0.010502508,union
coco-merged.json,1495,frame_836.jpg,1920,1080,1,122408,2073600,0.059031636,union
coco-merged.json,1496,frame_837.jpg,1920,1080,1,86032,2073600,0.041489198,union
coco-merged.json,1497,frame_838.jpg,1920,1080,1,105678,2073600,0.050963542,union
coco-merged.json,1498,frame_839.jpg,1920,1080,1,33912,2073600,0.016354167,union
coco-merged.json,1499,frame_840.jpg,1920,1080,1,15635,2073600,0.007540027,union
coco-merged.json,1500,frame_841.jpg,1920,1080,1,23409,2073600,0.011289063,union
coco-merged.json,1510,frame_851.jpg,1920,1080,2,143035,2073600,0.06897907,union
coco-merged.json,1511,frame_852.jpg,1920,1080,2,147411,2073600,0.07108941,union
coco-merged.json,1512,frame_853.jpg,1920,1080,1,85572,2073600,0.041267361,union
coco-merged.json,1513,frame_854.jpg,1920,1080,2,129581,2073600,0.062490837,union
coco-merged.json,1514,frame_855.jpg,1920,1080,1,47081,2073600,0.022704958,union
coco-merged.json,1515,frame_856.jpg,1920,1080,1,43053,2073600,0.020762442,union
coco-merged.json,1516,frame_857.jpg,1920,1080,1,41927,2073600,0.020219425,union
coco-merged.json,1517,frame_858.jpg,1920,1080,1,111296,2073600,0.05367284,union
coco-merged.json,1519,frame_860.jpg,1920,1080,1,62316,2073600,0.030052083,union
coco-merged.json,1520,frame_861.jpg,1920,1080,2,82556,2073600,0.039812886,union
coco-merged.json,1521,frame_862.jpg,1920,1080,1,31795,2073600,0.015333237,union
coco-merged.json,1522,frame_863.jpg,1920,1080,2,150038,2073600,0.072356289,union
coco-merged.json,1523,frame_864.jpg,1920,1080,3,131482,2073600,0.0634076,union
coco-merged.json,1524,frame_865.jpg,1920,1080,1,73275,2073600,0.035337095,union
coco-merged.json,1525,frame_866.jpg,1920,1080,4,207789,2073600,0.100206887,union
coco-merged.json,1526,frame_867.jpg,1920,1080,2,116866,2073600,0.056358989,union
coco-merged.json,1527,frame_868.jpg,1920,1080,2,89361,2073600,0.043094618,union
coco-merged.json,1528,frame_869.jpg,1920,1080,3,294374,2073600,0.14196277,union
coco-merged.json,1530,frame_871.jpg,1920,1080,2,202583,2073600,0.097696277,union
coco-merged.json,1531,frame_872.jpg,1920,1080,3,249145,2073600,0.120150945,union
coco-merged.json,1532,frame_873.jpg,1920,1080,2,86837,2073600,0.041877411,union
coco-merged.json,1537,frame_878.jpg,1920,1080,1,82068,2073600,0.039577546,union
coco-merged.json,1539,frame_880.jpg,1920,1080,2,34507,2073600,0.016641107,union
coco-merged.json,1543,frame_884.jpg,1920,1080,3,135017,2073600,0.065112365,union
coco-merged.json,1547,frame_888.jpg,1920,1080,3,180319,2073600,0.086959394,union
coco-merged.json,1548,frame_889.jpg,1920,1080,2,179757,2073600,0.086688368,union
coco-merged.json,1550,frame_891.jpg,1920,1080,1,141509,2073600,0.068243152,union
coco-merged.json,1551,frame_892.jpg,1920,1080,1,138691,2073600,0.066884163,union
coco-merged.json,1552,frame_893.jpg,1920,1080,1,96499,2073600,0.046536941,union
coco-merged.json,1553,frame_894.jpg,1920,1080,1,171264,2073600,0.082592593,union
coco-merged.json,1554,frame_895.jpg,1920,1080,1,189602,2073600,0.09143615,union
coco-merged.json,1555,frame_896.jpg,1920,1080,1,180648,2073600,0.087118056,union
coco-merged.json,1556,frame_897.jpg,1920,1080,1,224708,2073600,0.108366127,union
coco-merged.json,1557,frame_898.jpg,1920,1080,1,59262,2073600,0.028579282,union
coco-merged.json,1558,frame_899.jpg,1920,1080,1,40879,2073600,0.019714024,union
coco-merged.json,1559,frame_900.jpg,1920,1080,1,36850,2073600,0.017771026,union
coco-merged.json,1561,frame_902.jpg,1920,1080,2,49255,2073600,0.023753376,union
coco-merged.json,1562,frame_903.jpg,1920,1080,1,20910,2073600,0.010083912,union
coco-merged.json,1564,frame_905.jpg,1920,1080,1,35263,2073600,0.017005691,union
coco-merged.json,1565,frame_906.jpg,1920,1080,1,24735,2073600,0.01192853,union
coco-merged.json,1579,frame_920.jpg,1920,1080,2,46209,2073600,0.022284433,union
coco-merged.json,1580,frame_921.jpg,1920,1080,2,45293,2073600,0.021842689,union
coco-merged.json,1582,frame_923.jpg,1920,1080,2,94949,2073600,0.045789448,union
coco-merged.json,1583,frame_924.jpg,1920,1080,1,20997,2073600,0.010125868,union
coco-merged.json,1584,frame_925.jpg,1920,1080,1,35083,2073600,0.016918885,union
coco-merged.json,1587,frame_928.jpg,1920,1080,3,219130,2073600,0.105676119,union
coco-merged.json,1588,frame_929.jpg,1920,1080,1,26207,2073600,0.012638407,union
coco-merged.json,1589,frame_930.jpg,1920,1080,1,24151,2073600,0.011646894,union
coco-merged.json,1595,frame_936.jpg,1920,1080,1,53639,2073600,0.025867573,union
coco-merged.json,1597,frame_938.jpg,1920,1080,2,70043,2073600,0.033778453,union
coco-merged.json,1598,frame_939.jpg,1920,1080,1,46384,2073600,0.022368827,union
coco-merged.json,1599,frame_940.jpg,1920,1080,1,25733,2073600,0.012409819,union
coco-merged.json,1600,frame_941.jpg,1920,1080,1,31679,2073600,0.015277296,union
coco-merged.json,1603,frame_944.jpg,1920,1080,1,17612,2073600,0.008493441,union
coco-merged.json,1605,frame_946.jpg,1920,1080,1,19575,2073600,0.009440104,union
coco-merged.json,1611,frame_952.jpg,1920,1080,1,34260,2073600,0.016521991,union
coco-merged.json,1613,frame_954.jpg,1920,1080,1,14675,2073600,0.007077064,union
coco-merged.json,1616,frame_957.jpg,1920,1080,1,40203,2073600,0.019388021,union
coco-merged.json,1617,frame_958.jpg,1920,1080,1,48976,2073600,0.023618827,union
coco-merged.json,1618,frame_959.jpg,1920,1080,1,48796,2073600,0.023532022,union
coco-merged.json,1621,frame_962.jpg,1920,1080,1,34616,2073600,0.016693673,union
coco-merged.json,1624,frame_965.jpg,1920,1080,1,42399,2073600,0.020447049,union
coco-merged.json,1630,frame_971.jpg,1920,1080,1,115580,2073600,0.055738812,union
coco-merged.json,1631,frame_972.jpg,1920,1080,1,116030,2073600,0.055955826,union
coco-merged.json,1633,frame_974.jpg,1920,1080,1,45963,2073600,0.022165799,union
coco-merged.json,1639,frame_980.jpg,1920,1080,1,79257,2073600,0.038221933,union
coco-merged.json,1640,frame_981.jpg,1920,1080,1,60258,2073600,0.029059606,union
coco-merged.json,1641,frame_982.jpg,1920,1080,1,29551,2073600,0.014251061,union
coco-merged.json,1642,frame_983.jpg,1920,1080,2,87111,2073600,0.042009549,union
coco-merged.json,1643,frame_984.jpg,1920,1080,2,78548,2073600,0.037880015,union
coco-merged.json,1645,frame_986.jpg,1920,1080,1,63648,2073600,0.030694444,union
coco-merged.json,1646,frame_987.jpg,1920,1080,2,110696,2073600,0.053383488,union
coco-merged.json,1647,frame_988.jpg,1920,1080,2,96856,2073600,0.046709105,union
coco-merged.json,1648,frame_989.jpg,1920,1080,2,137955,2073600,0.066529225,union
coco-merged.json,1649,frame_990.jpg,1920,1080,1,129403,2073600,0.062404996,union
coco-merged.json,1650,frame_991.jpg,1920,1080,2,154387,2073600,0.074453607,union
coco-merged.json,1651,frame_992.jpg,1920,1080,2,101743,2073600,0.049065876,union
coco-merged.json,1652,frame_993.jpg,1920,1080,2,192752,2073600,0.092955247,union
coco-merged.json,1653,frame_994.jpg,1920,1080,1,89050,2073600,0.042944637,union
coco-merged.json,1693,frame_1100.jpg,1920,1080,1,115469,2073600,0.055685282,union
coco-merged.json,1694,frame_1101.jpg,1920,1080,1,113932,2073600,0.054944059,union
coco-merged.json,1695,frame_1102.jpg,1920,1080,2,164695,2073600,0.079424672,union
coco-merged.json,1696,frame_1103.jpg,1920,1080,1,106343,2073600,0.05128424,union
coco-merged.json,1697,frame_1104.jpg,1920,1080,1,139476,2073600,0.067262731,union
coco-merged.json,1698,frame_1105.jpg,1920,1080,2,107690,2073600,0.051933835,union
coco-merged.json,1699,frame_1106.jpg,1920,1080,2,40486,2073600,0.019524498,union
coco-merged.json,1700,frame_1107.jpg,1920,1080,2,41871,2073600,0.020192419,union
coco-merged.json,1701,frame_1108.jpg,1920,1080,1,19096,2073600,0.009209105,union
coco-merged.json,1710,frame_1117.jpg,1920,1080,2,69364,2073600,0.033451003,union
coco-merged.json,1711,frame_1118.jpg,1920,1080,2,46065,2073600,0.022214988,union
coco-merged.json,1712,frame_1119.jpg,1920,1080,1,61210,2073600,0.029518711,union
coco-merged.json,1714,frame_1121.jpg,1920,1080,1,42312,2073600,0.020405093,union
coco-merged.json,1715,frame_1122.jpg,1920,1080,2,82786,2073600,0.039923804,union
coco-merged.json,1716,frame_1123.jpg,1920,1080,1,51093,2073600,0.024639757,union
coco-merged.json,1717,frame_1124.jpg,1920,1080,1,97009,2073600,0.04678289,union
coco-merged.json,1719,frame_1126.jpg,1920,1080,2,98667,2073600,0.047582465,union
coco-merged.json,1720,frame_1127.jpg,1920,1080,3,122482,2073600,0.059067323,union
coco-merged.json,1721,frame_1128.jpg,1920,1080,2,72502,2073600,0.034964313,union
coco-merged.json,1722,frame_1129.jpg,1920,1080,2,203434,2073600,0.098106674,union
coco-merged.json,1723,frame_1130.jpg,1920,1080,4,364392,2073600,0.175729167,union
coco-merged.json,1725,frame_1132.jpg,1920,1080,3,245476,2073600,0.118381559,union
coco-merged.json,1726,frame_1133.jpg,1920,1080,2,255106,2073600,0.123025656,union
coco-merged.json,1727,frame_1134.jpg,1920,1080,1,66967,2073600,0.032295042,union
coco-merged.json,1728,frame_1135.jpg,1920,1080,3,343899,2073600,0.165846354,union
coco-merged.json,1729,frame_1136.jpg,1920,1080,1,91980,2073600,0.044357639,union
coco-merged.json,1730,frame_1137.jpg,1920,1080,1,201146,2073600,0.097003279,union
coco-merged.json,1732,frame_1139.jpg,1920,1080,2,156794,2073600,0.07561439,union
coco-merged.json,1736,frame_1143.jpg,1920,1080,1,75366,2073600,0.036345486,union
coco-merged.json,1737,frame_1144.jpg,1920,1080,1,68202,2073600,0.032890625,union
coco-merged.json,1739,frame_1146.jpg,1920,1080,2,58524,2073600,0.02822338,union
coco-merged.json,1741,frame_1148.jpg,1920,1080,1,30422,2073600,0.014671103,union
coco-merged.json,1743,frame_1150.jpg,1920,1080,3,294224,2073600,0.141890432,union
coco-merged.json,1744,frame_1151.jpg,1920,1080,2,96329,2073600,0.046454958,union
coco-merged.json,1745,frame_1152.jpg,1920,1080,1,55235,2073600,0.026637249,union
coco-merged.json,1747,frame_1154.jpg,1920,1080,4,339015,2073600,0.16349103,union
coco-merged.json,1748,frame_1155.jpg,1920,1080,2,220266,2073600,0.106223958,union
coco-merged.json,1750,frame_1157.jpg,1920,1080,1,217701,2073600,0.104986979,union
coco-merged.json,1751,frame_1158.jpg,1920,1080,1,236051,2073600,0.113836323,union
coco-merged.json,1752,frame_1159.jpg,1920,1080,1,232099,2073600,0.111930459,union
coco-merged.json,1753,frame_1160.jpg,1920,1080,1,317111,2073600,0.152927758,union
coco-merged.json,1754,frame_1161.jpg,1920,1080,1,364744,2073600,0.17589892,union
coco-merged.json,1755,frame_1162.jpg,1920,1080,1,289376,2073600,0.139552469,union
coco-merged.json,1756,frame_1163.jpg,1920,1080,1,380481,2073600,0.183488137,union
coco-merged.json,1757,frame_1164.jpg,1920,1080,1,178295,2073600,0.085983314,union
coco-merged.json,1758,frame_1165.jpg,1920,1080,1,128211,2073600,0.06183015,union
coco-merged.json,1759,frame_1166.jpg,1920,1080,1,62041,2073600,0.029919464,union
coco-merged.json,1761,frame_1168.jpg,1920,1080,1,25209,2073600,0.012157118,union
coco-merged.json,1774,frame_1181.jpg,1920,1080,1,32897,2073600,0.01586468,union
coco-merged.json,1779,frame_1186.jpg,1920,1080,1,80670,2073600,0.038903356,union
coco-merged.json,1780,frame_1187.jpg,1920,1080,2,74486,2073600,0.035921103,union
coco-merged.json,1785,frame_1192.jpg,1920,1080,1,56429,2073600,0.027213059,union
coco-merged.json,1787,frame_1194.jpg,1920,1080,2,138441,2073600,0.0667636,union
coco-merged.json,1788,frame_1195.jpg,1920,1080,2,80916,2073600,0.039021991,union
coco-merged.json,1789,frame_1196.jpg,1920,1080,1,23906,2073600,0.011528742,union
coco-merged.json,1795,frame_1202.jpg,1920,1080,1,57686,2073600,0.027819252,union
coco-merged.json,1797,frame_1204.jpg,1920,1080,2,96725,2073600,0.04664593,union
coco-merged.json,1798,frame_1205.jpg,1920,1080,2,94167,2073600,0.045412326,union
coco-merged.json,1799,frame_1206.jpg,1920,1080,1,24090,2073600,0.011617477,union
coco-merged.json,1800,frame_1207.jpg,1920,1080,1,26575,2073600,0.012815876,union
coco-merged.json,1803,frame_1210.jpg,1920,1080,1,40275,2073600,0.019422743,union
coco-merged.json,1804,frame_1211.jpg,1920,1080,1,32668,2073600,0.015754244,union
coco-merged.json,1805,frame_1212.jpg,1920,1080,2,49431,2073600,0.023838252,union
coco-merged.json,1812,frame_1219.jpg,1920,1080,1,63256,2073600,0.030505401,union
coco-merged.json,1814,frame_1221.jpg,1920,1080,1,40575,2073600,0.019567419,union
coco-merged.json,1817,frame_1224.jpg,1920,1080,1,53632,2073600,0.025864198,union
coco-merged.json,1820,frame_1227.jpg,1920,1080,2,115205,2073600,0.055557967,union
coco-merged.json,1823,frame_1230.jpg,1920,1080,2,97746,2073600,0.04713831,union
coco-merged.json,1824,frame_1231.jpg,1920,1080,1,19295,2073600,0.009305073,union
coco-merged.json,1850,frame_1257.jpg,1920,1080,1,63087,2073600,0.0304239,union
coco-merged.json,1851,frame_1258.jpg,1920,1080,2,174491,2073600,0.084148823,union
coco-merged.json,1853,frame_1260.jpg,1920,1080,1,92187,2073600,0.044457465,union
coco-merged.json,1874,frame_1281.jpg,1920,1080,2,157367,2073600,0.075890721,union
coco-merged.json,1884,frame_1291.jpg,1920,1080,2,155967,2073600,0.075215567,union
coco-merged.json,1885,frame_1292.jpg,1920,1080,1,17674,2073600,0.008523341,union
coco-merged.json,1886,frame_1293.jpg,1920,1080,1,51668,2073600,0.024917052,union
coco-merged.json,1887,frame_1294.jpg,1920,1080,2,108851,2073600,0.052493731,union
coco-merged.json,1888,frame_1295.jpg,1920,1080,2,126852,2073600,0.061174769,union
coco-merged.json,1889,frame_1296.jpg,1920,1080,3,153648,2073600,0.074097222,union
coco-merged.json,1890,frame_1297.jpg,1920,1080,1,124168,2073600,0.059880401,union
coco-merged.json,1891,frame_1298.jpg,1920,1080,1,125417,2073600,0.060482735,union
coco-merged.json,1892,frame_1299.jpg,1920,1080,1,104395,2073600,0.050344811,union
coco-merged.json,1893,frame_1300.jpg,1920,1080,1,120884,2073600,0.058296682,union
coco-merged.json,1897,frame_1304.jpg,1920,1080,2,231816,2073600,0.111793981,union
coco-merged.json,1898,frame_1305.jpg,1920,1080,2,245263,2073600,0.118278839,union
coco-merged.json,1899,frame_1306.jpg,1920,1080,2,210810,2073600,0.101663773,union
coco-merged.json,1900,frame_1307.jpg,1920,1080,2,226593,2073600,0.109275174,union
coco-merged.json,1901,frame_1308.jpg,1920,1080,3,344901,2073600,0.166329572,union
coco-merged.json,1902,frame_1309.jpg,1920,1080,2,465632,2073600,0.224552469,union
coco-merged.json,1903,frame_1310.jpg,1920,1080,3,452903,2073600,0.21841387,union
coco-merged.json,1904,frame_1311.jpg,1920,1080,2,340295,2073600,0.164108314,union
coco-merged.json,1905,frame_1312.jpg,1920,1080,2,330549,2073600,0.159408275,union
coco-merged.json,2638,frame_1449.jpg,720,480,1,32509,345600,0.094065394,union
coco-merged.json,2661,frame_1472.jpg,720,480,1,25149,345600,0.072769097,union
coco-merged.json,2669,frame_1480.jpg,720,480,1,13926,345600,0.040295139,union
coco-merged.json,2688,frame_1499.jpg,720,480,2,16887,345600,0.048862847,union
coco-merged.json,2689,frame_1500.jpg,720,480,1,4289,345600,0.012410301,union
coco-merged.json,2705,frame_1516.jpg,720,480,2,23471,345600,0.067913773,union
coco-merged.json,2733,frame_1544.jpg,720,480,1,5615,345600,0.016247106,union
coco-merged.json,2738,frame_1549.jpg,720,480,1,16597,345600,0.048023727,union
coco-merged.json,2740,frame_1551.jpg,720,480,1,12465,345600,0.036067708,union
coco-merged.json,2743,frame_1554.jpg,720,480,1,4821,345600,0.013949653,union
coco-merged.json,2749,frame_1560.jpg,720,480,1,38759,345600,0.112149884,union
coco-merged.json,2836,frame_1647.jpg,720,480,1,16405,345600,0.047468171,union
coco-merged.json,2837,frame_1648.jpg,720,480,1,14329,345600,0.041461227,union
coco-merged.json,2838,frame_1649.jpg,720,480,1,28992,345600,0.083888889,union
coco-merged.json,2841,frame_1652.jpg,720,480,1,20838,345600,0.060295139,union
coco-merged.json,2842,frame_1653.jpg,720,480,1,13774,345600,0.039855324,union
coco-merged.json,2844,frame_1655.jpg,720,480,2,30194,345600,0.087366898,union
coco-merged.json,2845,frame_1656.jpg,720,480,1,17328,345600,0.050138889,union
coco-merged.json,2849,frame_1660.jpg,720,480,2,21902,345600,0.063373843,union
coco-merged.json,2853,frame_1664.jpg,720,480,1,29374,345600,0.084994213,union
coco-merged.json,2854,frame_1665.jpg,720,480,2,38997,345600,0.112838542,union
coco-merged.json,2863,frame_1674.jpg,720,480,2,17883,345600,0.051744792,union
coco-merged.json,2864,frame_1675.jpg,720,480,1,4351,345600,0.012589699,union
coco-merged.json,2865,frame_1676.jpg,720,480,1,9952,345600,0.028796296,union
coco-merged.json,2877,frame_1688.jpg,720,480,1,11625,345600,0.033637153,union
coco-merged.json,2881,frame_1692.jpg,720,480,1,15406,345600,0.044577546,union
coco-merged.json,2883,frame_1694.jpg,720,480,1,13388,345600,0.038738426,union
coco-merged.json,2885,frame_1696.jpg,720,480,2,13708,345600,0.039664352,union
coco-merged.json,2887,frame_1698.jpg,720,480,1,6628,345600,0.019178241,union
coco-merged.json,2894,frame_1705.jpg,720,480,1,9664,345600,0.027962963,union
coco-merged.json,2895,frame_1706.jpg,720,480,2,22011,345600,0.063689236,union
coco-merged.json,2908,frame_1719.jpg,720,480,4,37236,345600,0.107743056,union
coco-merged.json,2909,frame_1720.jpg,720,480,2,35180,345600,0.101793981,union
coco-merged.json,2910,frame_1721.jpg,720,480,1,38660,345600,0.111863426,union
coco-merged.json,2913,frame_1724.jpg,720,480,2,59256,345600,0.171458333,union
coco-merged.json,2914,frame_1725.jpg,720,480,1,24303,345600,0.070321181,union
coco-merged.json,2915,frame_1726.jpg,720,480,3,26090,345600,0.075491898,union
coco-merged.json,3030,frame_1841.jpg,720,480,1,35608,345600,0.103032407,union
coco-merged.json,3066,frame_1877.jpg,720,480,1,21854,345600,0.063234954,union
coco-merged.json,3121,frame_1932.jpg,720,480,1,33204,345600,0.096076389,union
coco-merged.json,3122,frame_1933.jpg,720,480,1,17261,345600,0.049945023,union
coco-merged.json,3125,frame_1936.jpg,720,480,1,39484,345600,0.114247685,union
coco-merged.json,3126,frame_1937.jpg,720,480,1,28532,345600,0.08255787,union
coco-merged.json,3127,frame_1938.jpg,720,480,1,26760,345600,0.077430556,union
coco-merged.json,3219,frame_2030.jpg,1920,1080,1,130834,2073600,0.0630951,union
coco-merged.json,3220,frame_2031.jpg,1920,1080,1,191030,2073600,0.092124807,union
coco-merged.json,3221,frame_2032.jpg,1920,1080,1,159512,2073600,0.076925154,union
coco-merged.json,3222,frame_2033.jpg,1920,1080,1,126665,2073600,0.061084587,union
coco-merged.json,3223,frame_2034.jpg,1920,1080,1,103047,2073600,0.049694734,union
coco-merged.json,3225,frame_2036.jpg,1920,1080,1,196807,2073600,0.094910783,union
coco-merged.json,3226,frame_2037.jpg,1920,1080,1,126196,2073600,0.06085841,union
coco-merged.json,3227,frame_2038.jpg,1920,1080,2,120673,2073600,0.058194927,union
coco-merged.json,3228,frame_2039.jpg,1920,1080,2,207953,2073600,0.100285976,union
coco-merged.json,3229,frame_2040.jpg,1920,1080,2,224202,2073600,0.108122106,union
coco-merged.json,3230,frame_2041.jpg,1920,1080,1,79193,2073600,0.038191069,union
coco-merged.json,3232,frame_2043.jpg,1920,1080,1,41994,2073600,0.020251736,union
coco-merged.json,3233,frame_2044.jpg,1920,1080,1,70090,2073600,0.033801119,union
coco-merged.json,3235,frame_2046.jpg,1920,1080,2,105013,2073600,0.050642843,union
coco-merged.json,3236,frame_2047.jpg,1920,1080,1,59301,2073600,0.02859809,union
coco-merged.json,3238,frame_2049.jpg,1920,1080,1,49065,2073600,0.023661748,union
coco-merged.json,3239,frame_2050.jpg,1920,1080,1,47490,2073600,0.022902199,union
coco-merged.json,3241,frame_2052.jpg,1920,1080,1,63158,2073600,0.03045814,union
coco-merged.json,3244,frame_2055.jpg,1920,1080,2,138825,2073600,0.066948785,union
coco-merged.json,3245,frame_2056.jpg,1920,1080,2,128745,2073600,0.062087674,union
coco-merged.json,3246,frame_2057.jpg,1920,1080,2,126643,2073600,0.061073978,union
coco-merged.json,3247,frame_2058.jpg,1920,1080,1,55027,2073600,0.026536941,union
coco-merged.json,3248,frame_2059.jpg,1920,1080,2,114736,2073600,0.05533179,union
coco-merged.json,3249,frame_2060.jpg,1920,1080,1,141173,2073600,0.068081115,union
coco-merged.json,3251,frame_2062.jpg,1920,1080,1,56370,2073600,0.027184606,union
coco-merged.json,3252,frame_2063.jpg,1920,1080,2,144472,2073600,0.069672068,union
coco-merged.json,3253,frame_2064.jpg,1920,1080,1,96989,2073600,0.046773245,union
coco-merged.json,3254,frame_2065.jpg,1920,1080,3,343884,2073600,0.16583912,union
coco-merged.json,3255,frame_2066.jpg,1920,1080,4,470810,2073600,0.227049576,union
coco-merged.json,3256,frame_2067.jpg,1920,1080,3,448847,2073600,0.216457851,union
coco-merged.json,3257,frame_2068.jpg,1920,1080,2,457848,2073600,0.220798611,union
coco-merged.json,3258,frame_2069.jpg,1920,1080,3,416776,2073600,0.200991512,union
coco-merged.json,3260,frame_2071.jpg,1920,1080,1,26283,2073600,0.012675058,union
coco-merged.json,3261,frame_2072.jpg,1920,1080,1,14359,2073600,0.006924672,union
coco-merged.json,3262,frame_2073.jpg,1920,1080,1,44075,2073600,0.021255305,union
coco-merged.json,3263,frame_2074.jpg,1920,1080,2,134816,2073600,0.065015432,union
coco-merged.json,3264,frame_2075.jpg,1920,1080,1,59028,2073600,0.028466435,union
coco-merged.json,3270,frame_2081.jpg,1920,1080,1,185024,2073600,0.089228395,union
coco-merged.json,3271,frame_2082.jpg,1920,1080,2,281892,2073600,0.135943287,union
coco-merged.json,3272,frame_2083.jpg,1920,1080,1,263577,2073600,0.127110822,union
coco-merged.json,3273,frame_2084.jpg,1920,1080,2,357871,2073600,0.172584394,union
coco-merged.json,3279,frame_2090.jpg,1920,1080,2,305631,2073600,0.147391493,union
coco-merged.json,3280,frame_2091.jpg,1920,1080,1,179741,2073600,0.086680652,union
coco-merged.json,3281,frame_2092.jpg,1920,1080,1,197240,2073600,0.095119599,union
coco-merged.json,3284,frame_2095.jpg,1920,1080,1,244032,2073600,0.117685185,union
coco-merged.json,3289,frame_2100.jpg,1920,1080,2,348714,2073600,0.168168403,union
coco-merged.json,3290,frame_2101.jpg,1920,1080,2,358946,2073600,0.173102816,union
coco-merged.json,3291,frame_2102.jpg,1920,1080,2,351520,2073600,0.169521605,union
coco-merged.json,3292,frame_2103.jpg,1920,1080,2,347342,2073600,0.167506752,union
coco-merged.json,3293,frame_2104.jpg,1920,1080,2,313573,2073600,0.151221547,union
coco-merged.json,3294,frame_2105.jpg,1920,1080,2,334135,2073600,0.161137635,union
coco-merged.json,3298,frame_2109.jpg,1920,1080,1,186552,2073600,0.089965278,union
coco-merged.json,3299,frame_2110.jpg,1920,1080,2,196059,2073600,0.094550058,union
coco-merged.json,3300,frame_2111.jpg,1920,1080,1,175576,2073600,0.084672068,union
